226.1739959716797,222.0
232.3063201904297,226.0
66.86115264892578,78.0
221.78225708007812,222.0
231.27752685546875,237.0
73.7862319946289,85.0
224.45758056640625,226.0
101.56575775146484,101.0
106.20283508300781,216.0
232.6831817626953,233.0
233.2056884765625,236.0
271.7273864746094,265.0
234.1679229736328,237.0
222.28794860839844,221.0
229.85552978515625,235.0
198.51536560058594,235.0
229.72137451171875,226.0
189.9023895263672,228.0
222.71884155273438,217.0
253.42872619628906,256.0
225.60569763183594,217.0
225.06227111816406,224.0
77.72684478759766,68.0
228.4598846435547,228.0
217.66534423828125,225.0
222.72332763671875,218.0
150.275634765625,142.0
218.23477172851562,225.0
83.20087432861328,83.0
227.3364715576172,226.0
222.3857879638672,222.0
220.3974151611328,224.0
228.7199249267578,234.0
240.09620666503906,236.0
222.71531677246094,219.0
232.71261596679688,229.0
217.07456970214844,228.0
113.60358428955078,126.0
81.70011901855469,65.0
55.74025344848633,58.0
217.99551391601562,221.0
217.09706115722656,227.0
231.7278289794922,238.0
241.96717834472656,265.0
223.7091827392578,221.0
264.8152770996094,262.0
233.1569366455078,236.0
228.1979217529297,230.0
107.796875,103.0
227.0065155029297,224.0
204.97462463378906,229.0
129.72732543945312,101.0
165.29620361328125,71.0
196.4366455078125,178.0
257.4212951660156,276.0
67.28070831298828,68.0
201.49539184570312,204.0
224.41824340820312,224.0
206.5557403564453,208.0
225.63113403320312,224.0
174.15765380859375,143.0
239.07647705078125,227.0
229.92601013183594,238.0
220.7761688232422,219.0
232.9510498046875,227.0
109.71626281738281,91.0
225.1240234375,229.0
207.9937744140625,200.0
228.51153564453125,216.0
217.74456787109375,205.0
224.69476318359375,224.0
223.83013916015625,202.0
236.8123321533203,230.0
227.50587463378906,233.0
151.90396118164062,114.0
109.07403564453125,57.0
91.79024505615234,67.0
254.78472900390625,249.0
317.1737365722656,357.0
246.1081085205078,286.0
83.90320587158203,77.0
175.57774353027344,165.0
63.34185028076172,78.0
88.83292388916016,78.0
111.05332946777344,153.0
120.432373046875,93.0
251.92356872558594,263.0
220.5930633544922,221.0
249.3141326904297,249.0
211.86061096191406,196.0
220.12017822265625,218.0
223.14154052734375,224.0
117.45671844482422,300.0
217.6393585205078,228.0
257.61981201171875,237.0
60.633277893066406,31.0
64.28912353515625,75.0
85.66699981689453,61.0
219.9607696533203,229.0
216.98965454101562,226.0
236.21832275390625,257.0
212.53570556640625,218.0
207.3363800048828,194.0
223.3670654296875,221.0
